TermId;Term;P - Exact Match;R - Exact Match;F - Exact Match;P - Decision Trees;R - Decision Trees;F-Decision Trees;P-Naïve Bayes;R-Naïve Bayes;F-Naïve Bayes;P - MaxEnt;R-MaxEnt;F-MaxEnt;UMLS
12583;Schwann Cells;0,623787566;0,59054644;0,606712032;0,986770344;0,837788837;0,906169809;0,948816368;0,939844207;0,944295103;0,992978648;0,911831545;0,949963797;1
12585;Sciatica;0,714055578;0,477254374;0,572120039;0,978959711;0,726831954;0,834236402;0,776201924;0,981742889;0,866920416;0,996032467;0,813026464;0,89462287;1
12587;Scimitar Syndrome;0,614492754;0,818532819;0,701986755;0,978691445;0,925031093;0,950581191;0,759892934;0,998850575;0,861885939;0,997619048;0,823846154;0,900468225;1
12592;Scleredema Adultorum;0,916666667;0,299319728;0,451282051;0,980671417;0,84931394;0,910073652;0,70068855;0,996968811;0,822643059;1;0,871781609;0,929906869;1
12593;Sclerema Neonatorum;0,935897436;0,480263158;0,634782609;0,98952381;0,716334598;0,829892801;0,758123023;0,958582886;0,845725502;1;0,845625;0,911538934;1
12594;Scleroderma, Localized;0,9;0,007569386;0,01501251;0,97573626;0,857991004;0,913041827;0,74135201;0,98831846;0,847124807;0,996639375;0,829662984;0,90422903;1
12595;Scleroderma, Systemic;0,767295597;0,0122;0,024018112;0,976932742;0,826414556;0,89537653;0,82182396;0,988747948;0,897586826;0,997774112;0,916006667;0,954238423;1
12598;Sclerosis;0,051037984;0,40540054;0,09066205;0,994554078;0,640113264;0,778873056;0,792966356;0,968641089;0,872009789;0,992216045;0,78332921;0,872541016;1
12604;Scorpion Venoms;0,878504673;0,03808752;0,073009709;0,98719989;0,936648048;0,961248104;0,941411485;0,923343066;0,932240923;0,991455678;0,868651648;0,924305224;1
12607;Scotoma;0,520535714;0,27695962;0,361550388;0,982286075;0,72831954;0,83638461;0,795088045;0,990623286;0,882121021;0,993605563;0,854844456;0,917616765;1
12608;Scrapie;0,817134076;0,824418605;0,820760178;0,99604757;0,915743001;0,954145091;0,958726595;0,973339911;0,965959877;0,998635417;0,880581395;0,933329255;1
12610;Screw Worm Infection;0;0;0;0,993592786;0,884669404;0,935718349;0,689383234;0,998148148;0,812767228;1;0,739338235;0,842211469;1
12612;Scrub Typhus;0,893287435;0,559267241;0,687872763;0,999375;0,927178596;0,961897258;0,76077733;0,996196936;0,86258142;0,999632353;0,840251052;0,910260104;1
12626;Sebaceous Gland Neoplasms;0,9;0,008982036;0,017786561;0,966365024;0,82982512;0,892734955;0,734262891;0,988078239;0,842367187;0,993206996;0,852851485;0,9165176;1
12627;Sebaceous Glands;0,573018081;0,281709402;0,377721751;0,972665396;0,797732886;0,876523037;0,788427135;0,980604016;0,874034823;0,998995135;0,861838092;0,923777564;1
12628;Dermatitis, Seborrheic;0,76;0,009082218;0,017949929;0,973222321;0,632618464;0,766434596;0,741013065;0,983187818;0,845049704;0,998400139;0,871310028;0,929895324;1
12629;Sebum;0,624605678;0,589870904;0,606741573;0,989454827;0,879736376;0,931299888;0,773963782;0,98167549;0,865395961;0,998832659;0,85599604;0,919942726;1
12634;Bodily Secretions;0,133333333;0,006006006;0,011494253;0,973571977;0,681578999;0,800982434;0,728480106;0,857715823;0,786197196;0,99534632;0,634848485;0,770443924;1
12640;Seizures;0,116584078;0,3929;0,179812819;0,9694644;0,635846079;0,758104553;0,83168954;0,971567609;0,8961967;0,998206238;0,924273333;0,958743252;1
12647;Self Assessment (Psychology);0;0;0;0,954074699;0,719371968;0,820040084;0,925040178;0,87449454;0,899038516;0,957767971;0,81225232;0,876028932;1
12649;Self Concept;0,383673469;0,0094;0,018350415;0,891262399;0,689566906;0,751730274;0,819683048;0,990144492;0,896878832;0,997507064;0,919105833;0,95634924;1
12650;Self Disclosure;0,615384615;0,001595851;0,003183446;0,942306991;0,758479135;0,839800706;0,921316662;0,90262554;0,911833643;0,959982609;0,836408923;0,89231306;1
12652;Self Mutilation;0,801801802;0,032648569;0,062742333;0,96523791;0,641002372;0,770085581;0,735407904;0,986441306;0,842601483;0,994672366;0,860503548;0,921938818;1
12653;Self Stimulation;0,944444444;0,032869296;0,063527653;0,965987226;0,861766009;0,910807308;0,84996092;0,978187504;0,909521335;0,999194307;0,929914667;0,962146609;1
12659;Semantic Differential;0,504440497;0,282868526;0,362476069;0,992566684;0,672702015;0,801632016;0,748696435;0,986947707;0,851174715;0,998458578;0,900067327;0,944737861;1
12665;Semicircular Canals;0,554494829;0,251080692;0,345648401;0,993046254;0,825477677;0,901498908;0,937163986;0,985353063;0,960617787;0,997346667;0,846298125;0,913782114;1
12667;Lunate Bone;0,582089552;0,089552239;0,155223881;0,98215599;0,829202916;0,899084199;0,836050118;0,999667774;0,910313683;0,998667908;0,864883229;0,924584277;1
12670;Seminiferous Epithelium;0,303030303;0,558510638;0,392890552;0,995777581;0,927252069;0,960256661;0,949177936;0,927002841;0,937894312;0,995013321;0,920855263;0,954182555;1
12671;Seminiferous Tubules;0,432565284;0,466534129;0,448908018;0,994616382;0,899018761;0,944398033;0,953004063;0,93059589;0,941641583;0,997159783;0,922046215;0,955947348;1
12678;Sensation Disorders;0,25;0,002145156;0,004253811;0,954823655;0,646697162;0,770721035;0,883454641;0,872997442;0,878150993;0,97902549;0,781062395;0,866106488;1
12679;Sense Organs;0,310416667;0,081554461;0,129172085;0,980346699;0,680170784;0,803057803;0,945954629;0,874319825;0,908682576;0,991237109;0,838064963;0,903643666;1
12681;Sensitivity Training Groups;0,666666667;0,008492569;0,016771488;0,928040196;0,684895994;0,786932158;0,721717529;0,988355985;0,833703981;1;0,904410461;0,948614081;1
12683;Sensory Deprivation;0,631911532;0,097727828;0,169276344;0,976674782;0,699171411;0,814890884;0,927079414;0,952758784;0,93971955;0,996966796;0,859944877;0,921604446;1
12684;Sensory Thresholds;0,382271468;0,01725;0,033010405;0,97821626;0,715891731;0,826681251;0,96126015;0,913559615;0,936791608;0,893425874;0,8388875;0,864490453;1
12686;Septal Nuclei;0,380487805;0,060371517;0,104208417;0,952561526;0,921559959;0,936771782;0,960789946;0,96222911;0,961499919;0,995829135;0,933391845;0,962398225;1
12688;Septum Pellucidum;0,564899452;0,114232902;0,1900369;0,964750184;0,844977652;0,900842526;0,912926607;0,973438546;0,942193566;0,998470326;0,914830131;0,953894476;1
12691;Serial Learning;0,804511278;0,048025135;0,09063956;0,976414622;0,843114591;0,904855066;0,975329021;0,986168306;0,980696034;0,986201314;0,897238972;0,937031239;1
12700;Serositis;0,228571429;0,268907563;0,247104247;0,988735456;0,604642094;0,749832176;0,722788573;0,965906787;0,826696085;1;0,755396825;0,854853376;1
12704;Serous Membrane;0,223140496;0,026112186;0,046753247;0,983287256;0,61371663;0,75493826;0,802620765;0,949160593;0,86965938;0,996111055;0,849800274;0,915163984;1
12707;Sertoli Cell Tumor;0,846846847;0,279346211;0,420111732;0,99798028;0,850970979;0,918548448;0,748682195;0,990340956;0,852445976;0,993972028;0,913858941;0,950030196;1
12708;Sertoli Cells;0,693515908;0,658508604;0,675559043;0,996086416;0,923409066;0,958365356;0,941864645;0,897727055;0,919248296;0,995056538;0,918154019;0,953755106;1
12716;Sesamoid Bones;0,646808511;0,203480589;0,309572301;0,988857948;0,805277626;0,887506276;0,741338001;0,991345664;0,848108524;0,997553016;0,828768769;0,901216993;1
12718;Set (Psychology);0;0;0;0,979359654;0,632448608;0,768518247;0,845345007;0,993231582;0,913302714;0,98349709;0,859763155;0,914980973;1
12719;Setariasis;0,4;0,016260163;0,03125;0,989807692;0,922839531;0,954603449;0,818555261;1;0,897437029;1;0,895769231;0,941812727;1
12725;Sexual Behavior;0,125573492;0,0739;0,093043752;0,769736352;0,904783068;0,831404227;0,80241371;0,984260117;0,884074498;0,996064583;0,9096825;0,950661874;1
12726;Sexual Behavior, Animal;0,333333333;0,000125;0,000249906;0,975514608;0,780464881;0,867151696;0,944524705;0,978752352;0,961328971;0,898326014;0,857216667;0,87632435;1
12728;Sex Chromatin;0,836173001;0,218194254;0,346080825;0,739978609;0,945542594;0,829921757;0,765586506;0,958467387;0,851143362;1;0,899815116;0,946591088;1
12729;Sex Chromosome Aberrations;0,459016393;0,004668223;0,009242449;0,938346368;0,67551435;0,777686448;0,793139457;0,981804737;0,877429027;0,99636447;0,89616291;0,942338414;1
12730;Sex Chromosomes;0,50089982;0,105629349;0,174467196;0,761686434;0,947635046;0,844503124;0,827251824;0,980919908;0,897545936;0,998878787;0,920998644;0,957888813;1
12731;Sex Counseling;0,268656716;0,025751073;0,046997389;0,987742258;0,831734119;0,902899256;0,748717016;0,997044737;0,85478842;0,98837507;0,826583851;0,897546412;1
12734;Sex Differentiation Disorders;0,8;0,009096077;0,017987634;0,710008202;0,899002033;0,793359408;0,740174989;0,988790494;0,846570225;0,998305788;0,81057702;0,890929177;1
12735;Sexual Dysfunction, Physiological;0;0;0;0,993128037;0,732148006;0,842869758;0,800860672;0,987381479;0,884374476;0,996232079;0,785255539;0,875470717;1
12736;Sex Education;0,682454252;0,181583846;0,286845379;0,845792965;0,885937301;0,865384243;0,792110908;0,997651621;0,883065654;0,992539784;0,842769823;0,910652804;1
12746;Sexual Abstinence;0,579207921;0,120992761;0,200171086;0,828058758;0,846319606;0,837013028;0,800983348;0,958819462;0,872536868;0,981114232;0,74523604;0,843567784;1
12749;Sexually Transmitted Diseases;0,549298445;0,2897;0,379337436;0,777130327;0,923231341;0,843715831;0,814878638;0,98854126;0,893338461;0,99574806;0,914665833;0,952990287;1
12751;Sezary Syndrome;0,713178295;0,151315789;0,249660787;0,973967247;0,859706531;0,91246579;0,927549534;0,982507789;0,954148805;0,996570347;0,891494748;0,939976321;1
12752;Shame;0,439669421;0,481447964;0,459611231;0,961635864;0,681362342;0,797078108;0,867219724;0,979386389;0,919758006;0,977012005;0,776260115;0,86257361;1
12753;Shared Paranoid Disorder;0,777777778;0,028455285;0,054901961;0,993732719;0,784123451;0,875789819;0,710060041;0,996463614;0,82880447;1;0,84675;0,91519203;1
12757;Sheep Diseases;0,75;0,0009;0,001797843;0,991201216;0,836848466;0,907431837;0,832613355;0,98302933;0,901585249;0,999067536;0,949978333;0,973671545;1
12766;Pasteurellosis, Pneumonic;1;0,010416667;0,020618557;0,992727489;0,952431303;0,972038494;0,952401535;0,952005621;0,952115522;0,99142401;0,902167488;0,940616436;1
12769;Shock;0,098850339;0,5778;0,168819026;0,820435582;0,889594794;0,853410602;0,804501948;0,953128628;0,87252688;0,998950466;0,880590833;0,934597861;1
12770;Shock, Cardiogenic;0,90625;0,005657433;0,011244668;0,977434139;0,807179493;0,884156751;0,797637596;0,986891598;0,882208357;0,991619486;0,876150453;0,929722915;1
12771;Shock, Hemorrhagic;0,982142857;0,00652819;0,012970169;0,985052996;0,799115519;0,882372819;0,848516298;0,967528104;0,904118092;0,995070159;0,87025092;0,927505096;1
12772;Shock, Septic;0,75862069;0,0044;0,008749254;0,993630593;0,808617149;0,891615384;0,826980734;0,982804353;0,898177488;0,998724564;0,946666667;0,971424854;1
12773;Shock, Surgical;0;0;0;0,734467566;0,857397951;0,772315026;0,727797571;0,930973007;0,816798023;0,998259429;0,86398062;0,925560116;1
12774;Shock, Traumatic;0,3;0,000784929;0,001565762;0,982317766;0,68036711;0,803804029;0,763931316;0,976624755;0,857270158;0,997730882;0,878653423;0,933682976;1
12778;Short Bowel Syndrome;0,773136773;0,509719222;0,614383339;0,981315724;0,915580286;0,947283834;0,949876965;0,961881888;0,955802229;0,996985122;0,884851206;0,936235523;1
12779;Short Rib-Polydactyly Syndrome;0,6;0,33;0,425806452;0,94071383;0,910603511;0,924696206;0,735199969;1;0,844900046;0,972727273;0,89;0,925981621;1
12783;Shoulder Dislocation;0,892634207;0,190463506;0,313940724;0,992012002;0,868961093;0,926337699;0,800617329;0,99616549;0,887709052;0,996166113;0,865073961;0,923430141;1
12784;Shoulder Fractures;0,714285714;0,01162115;0,022870212;0,991626824;0,896475907;0,941615845;0,839516238;0,989588111;0,908231359;0,988892172;0,849204441;0,911394131;1
12790;Shwartzman Phenomenon;0,845238095;0,147762747;0,251550044;0,940879351;0,70859269;0,79399676;0,790386595;0,989263707;0,878641466;0,999647887;0,895636061;0,943493589;1
12791;Shy-Drager Syndrome;0,649509804;0,513565891;0,573593074;0,992621517;0,896773386;0,941994188;0,769130679;0,990396135;0,865372951;0,994877214;0,877672197;0,930109517;1
12792;Shyness;0,391826923;0,524115756;0,448418157;0,964014983;0,840070478;0,896847042;0,90479103;0,961946044;0,932144712;0,986490148;0,834072581;0,899930039;1
12793;Sialadenitis;0,651421508;0,479090909;0,55212153;0,992987937;0,864600771;0,924290667;0,867176776;0,990862412;0,924660406;0,985161247;0,847060606;0,908225524;1
12797;Sialometaplasia, Necrotizing;0,888888889;0,057142857;0,10738255;0,989720631;0,942218126;0,965162448;0,660880857;1;0,794701522;0,989204545;0,84;0,906706235;1
12798;Sialorrhea;0,646017699;0,203342618;0,309322034;0,995510523;0,721366719;0,836472322;0,792828568;0,973082176;0,873124944;0,978249833;0,767565728;0,853173379;1
12801;Sibling Relations;0,818181818;0,007792208;0,015437393;0,953602041;0,70910424;0,813029395;0,751206499;0,980399898;0,850574347;0,997380204;0,862940322;0,924070071;1
12803;Sick Role;0,675324675;0,0156;0,030495553;0,961762015;0,512658963;0,666267089;0,869887787;0,99133253;0,926639745;0,982765065;0,892960833;0,935050647;1
12805;Sickle Cell Trait;0,672875437;0,369565217;0,477094511;0,994887801;0,867126357;0,926579591;0,772256647;0,990251728;0,867482777;0,995287979;0,887654554;0,936724918;1
12809;Colon, Sigmoid;0,25;0,002339181;0,004634994;0,986861117;0,611512141;0,755093466;0,771195768;0,970140871;0,859277849;0,99214452;0,826391386;0,900151859;1
12810;Sigmoid Diseases;0;0;0;0,990670084;0,732956443;0,84245493;0,742102098;0,991802515;0,848941413;0,989514212;0,86011957;0,919530139;1
12811;Sigmoid Neoplasms;0,333333333;0,000290107;0,00057971;0,989259285;0,627445202;0,767842704;0,738530759;0,975392225;0,840551221;0,986350873;0,841137248;0,906848576;1
12813;Sign Language;0,815642458;0,434847357;0,567265663;0,992351635;0,86684271;0,925288469;0,817011649;0,997799624;0,898215135;0,994412452;0,863709121;0,922759468;1
12816;Signs and Symptoms;0,000075375;0,002457002;0,000146263;0,687973765;0,935117103;0,791639357;0,724273115;0,970681193;0,829036928;1;0,850030488;0,91692149;1
12829;Silicosis;0,859319728;0,601065855;0,707358047;0,992094628;0,712480858;0,829294795;0,806106707;0,9771507;0,883393219;0,996782545;0,81952373;0,898166829;1
12830;Silicotuberculosis;0,649275362;0,341984733;0,448;0,994296049;0,680726613;0,807952457;0,715675956;0,975511641;0,825569127;1;0,829513598;0,903876889;1
12847;Single Person;0,052631579;0,002139037;0,004110997;0,755901944;0,683872242;0,673819307;0,740051531;0,990311791;0,847002832;0,991863007;0,876338978;0,92958923;1
12848;Sinoatrial Block;0,56684492;0,191681736;0,286486486;0,979995426;0,768061068;0,860685206;0,76461893;0,99181726;0,863339571;0,996296296;0,884779221;0,936484301;1
12850;Sinus of Valsalva;0,679667519;0,586644592;0,629739336;0,983896136;0,939965933;0,961417507;0,89789494;0,979158078;0,936734516;0,996157481;0,884540944;0,93584659;1
12851;Sinus Thrombosis, Intracranial;0,666666667;0,001009082;0,002015113;0,990932451;0,873034855;0,928224057;0,743809172;0,992462909;0,850263882;0,992718866;0,901248811;0,943995856;1
12852;Sinusitis;0,591453196;0,4941;0,538411246;0,9756349;0,728060456;0,828694204;0,807245248;0,986957817;0,88808681;0,994135203;0,825825833;0,901111318;1
12857;Situs Inversus;0,702449568;0,592345079;0,642715887;0,987064151;0,763819996;0,861101784;0,729664839;0,991261921;0,840524835;0,994568065;0,867581917;0,925836205;1
12858;Size Perception;0,552631579;0,019271949;0,037245049;0,959852328;0,844510161;0,898480493;0,908440481;0,991789748;0,948267779;0,991941848;0,912869753;0,949728193;1
12859;Sjogren's Syndrome;0,839154412;0,107652399;0,190824538;0,988209406;0,855585673;0,917087011;0,906221674;0,987925627;0,945295353;0,994087092;0,864457396;0,923414947;1
12868;Skin Abnormalities;0,121359223;0,020064205;0,034435262;0,937152957;0,708887379;0,806968016;0,731640635;0,967691791;0,833211616;0,991192372;0,847632258;0,912419608;1
12871;Skin Diseases;0,12137823;0,0465;0,067240257;0,814348632;0,82983052;0,811965903;0,781455124;0,951015154;0,857923956;0,996505866;0,917613333;0,955190683;1
12872;Skin Diseases, Vesiculobullous;0;0;0;0,979339986;0,819755825;0,892429052;0,7598632;0,989889338;0,859737627;0,997217824;0,85668923;0,921015894;1
12873;Skin Diseases, Genetic;0;0;0;0,919611927;0,876075329;0,897049902;0,880736952;1;0,936465289;0,979718661;0,806666667;0,881062227;1
12874;Skin Diseases, Infectious;0;0;0;0,953783083;0,672360148;0,788224419;0,746777695;0,971239492;0,844295634;0,995002697;0,857570581;0,920076775;1
12876;Skin Diseases, Parasitic;0;0;0;0,963052702;0,692488557;0,805521301;0,725021795;0,989625482;0,836887319;0,986486017;0,786468909;0,873507821;1
12877;Skin Manifestations;0,119626168;0,046955246;0,06743941;0,740896092;0,946762487;0,831078785;0,762372421;0,950937259;0,846255406;1;0,918047888;0,956820644;1
12878;Skin Neoplasms;0,268181818;0,0059;0,011545988;0,973721387;0,707461187;0,819491852;0,811925176;0,980553273;0,888288636;0,997076874;0,930576667;0,962223489;1
12883;Skin Ulcer;0,488888889;0,01488498;0,028890348;0,971382392;0,630100341;0,76435127;0,755801638;0,974973938;0,851478806;0,98879867;0,797031079;0,881532579;1
12886;Skull;0,123469443;0,2289;0,160412068;0,777168283;0,841391762;0,807992448;0,802705284;0,960315841;0,874460498;0,99843462;0,89196;0,941576873;1
12887;Skull Fractures;0,683969466;0,056982956;0,105201362;0,983951383;0,699396041;0,817604347;0,794677426;0,988141549;0,880906066;0,994848462;0,863175563;0,923570818;1
12888;Skull Neoplasms;0,666666667;0,000728597;0,001455604;0,93063356;0,632818367;0,738840487;0,775572439;0,986227867;0,868289236;0,985311478;0,87160041;0,924170957;1
12891;Sleep Apnea Syndromes;0,708955224;0,011875;0,023358741;0,994460363;0,898957159;0,94427779;0,953849017;0,966937534;0,960340328;0,963369476;0,841796296;0,897720727;1
12893;Sleep Disorders;0,534644745;0,1821;0,271669402;0,976795485;0,746455624;0,846176368;0,821599447;0,984038814;0,895496213;0,995176084;0,86014;0,921886577;1
12894;Sleep Stages;0,481139338;0,078125;0,134423056;0,99477707;0,850474726;0,916975082;0,943376927;0,946870095;0,945106711;0,896317625;0,812208333;0,851825;1
12895;Sleep, REM;0,697318008;0,0182;0,035474125;0,992331537;0,897261777;0,94239587;0,935708591;0,986568119;0,960461027;0,998157685;0,912285;0,952123484;1
12897;Slow Virus Diseases;0,705882353;0,032;0,06122449;0,828964739;0,734217006;0,75689422;0,720235933;0,984659747;0,831770949;0,998796296;0,919111111;0,95671594;1
12904;Smiling;0,402173913;0,248600224;0,307266436;0,988358837;0,849271121;0,913361964;0,810009616;0,993483751;0,892215287;0,988657544;0,74382834;0,843917347;1
12909;Snake Bites;0,890625;0,095190381;0,171997586;0,988957688;0,794599252;0,880414134;0,750520502;0,995965721;0,855966851;0,998188831;0,844629877;0,913429296;1
12910;Snake Venoms;0,38547486;0,147751606;0,213622291;0,996546477;0,754008992;0,858420633;0,868069032;0,957794756;0,910633035;0,996666931;0,862186939;0,923427239;1
